Text,Target,Stance,Sentiment
"It's been a while, since the world is taken over by a pandemic like situation, unheard and unseen like never before, in these testing times let us all make a effort to protect ourselves and help our communities to move ahead safely @ConcordiaAlumni #StaySafeStayHome",stay at home orders,FAVOR,pos
@SenMcSallyAZ HAS FAILED #Arizona #ArizonaCovid19   #MaskItOrCasket #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,neg
"If elderly people were asked to stay home to protect the younger generation from a virus, they would; it is sad that the younger generation cannot offer that same respect in reverse.  #COVID19 #Covid19AZ #CoronavirusAZ #MaskUpAZ #WearAMask #StayAtHome #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
For anyone who thinks covid is just a virus. I almost died from a flare up of a virus I caught as a baby. . . 45 years later. We have no idea what the long term repercussions of Covid might be. #MaskUp #SocialDistancing #StaySafeStayHome,stay at home orders,FAVOR,neg
We had a fruitful discussion on additional safety and security measures to better protect #ProudMakatizens against COVID-19.   #StaySafeStayHome,stay at home orders,FAVOR,pos
@abdtoday It will be a better plan if lockdown extended till new additions became less than 50 to 75 at least. #Lockdown #Aurangabad #StayHomeStaySafe #StaySafeStayHome,stay at home orders,FAVOR,pos
@Allison_Burnett What about the teachers? How long are the teachers going to last in this environment? #resist #StaySafeStayHome,stay at home orders,FAVOR,neg
@globeandmail #MaskUp #PhysicalDistancing  or it’s back to #StaySafeStayHome,stay at home orders,FAVOR,other
We are all staring at Covid 19 as climate change continues to wreak havoc.🤧   We must even survive if we want to save the planet 😅 so #StayAtHome.   #ClimateChange #StayAtHomeSaveLives,stay at home orders,FAVOR,other
"Remember to wash your hands, wear a face mask and keep social distance. COVID19 is real. #StaySafeStayHome",stay at home orders,FAVOR,pos
"The objectives of the Victorian government's measures are twofold: - to reduce the number of people moving around - to reduce workplace transmissions These goals need to be kept in mind by all of us or we'll be in ""lockdown"" for longer than we need to. #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
We are going to a very crucial stage of COVID-19      #BeSafe #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
@TcameronTodd Wow... I’m speechless 😶 zero empathy or compassion let alone understanding what this virus truly is! I wondered if her tune would be different if she or one of her loved ones caught the virus .... #noclue #nocompassion #MaskupMelbourne #CovidVic #StaySafeStayHome,stay at home orders,FAVOR,neg
@SummerSongGirl Exactly.. our healthcare system is maxed out because people can follow guidelines to save their lives  #WearAMask  #SaferAtHome,stay at home orders,FAVOR,pos
Before and after/That's how I see my life now/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #before #beforeandafter #CoronavirusPandemic #ShelterInPlace #WearADamnMask #StayAtHomeSaveLives,stay at home orders,FAVOR,other
Looking forward to embracing my new role tomorrow within the Community Rapid Intervention Service and getting back to what I do best. @CrisRapid #Nursing #StayAtHome #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
"Wear a mask, stay at home and clean up after visiting the beach. Keepin it real as my top friend @FatBoyNunn would say. #dontbeachump #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
"#coronavirus is going to keep surging if we don’t listen to the advice and follow the guidelines. Yes it’s boring, restricting but many people’s lives depend on it. #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@ericgarcetti Mr. Mayor it is time to shut it down please help us. Save us from our selves #SaferAtHome,stay at home orders,FAVOR,pos
Free cure: Stay the f**k at home #StayAtHome #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
"@GavinNewsom I get that you’re scared of your very rich donors getting upset about a short term shutdown delaying their obscene profits, but the rest of us are scared of losing our lives or being bankrupted by the healthcare costs associated w/ COVID-19. #ShutdownCA #SaferAtHome",stay at home orders,FAVOR,neg
"It is all about our life, for our safety..  Please stay home.. That's the only way we can fight against  the pandemic #Covide-19. Please and please #StaySafeStayHome",stay at home orders,FAVOR,pos
@GovMikeDeWine Now please close bars &amp; indoor dining #SaferAtHome,stay at home orders,FAVOR,pos
"Remember Eid will come again,  No need to risk life.  #StayAtHome  #StaySafeStayHome",stay at home orders,FAVOR,pos
"DON'T RELY ABSOLUTELY  on N95 , sanitizer or PPE   Only guarantee for covid-19 prevention is social distancing  Avoid crowds in any means  #StaySafeStayHome",stay at home orders,FAVOR,other
"Sending thanks and warm thoughts to all of you who are working through these challenging times.Being on the frontline isn’t easy, but it is very much appreciated.#StayAtHome #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
"@alyxei1 #IStandWithDan he is doing a great job to get us through this lockdown, we all need to support @DanielAndrewsMP in our actions now #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
I went to the mall. Because of a broken phone. It was weird. Not sure why people are going there for fun. There were people in line waiting to get in at some stores. Many stores were dark. Temp checks at Apple (does it matter if 40% of the infected are asymptomatic)? #SaferAtHome,stay at home orders,FAVOR,neg
August already #sigh  - I have saved a lot of money in gas this year... and driving 10 miles seems like a big drive.. #covidlife2020 #WearAMask #digdeep #SaferAtHome,stay at home orders,FAVOR,pos
"My new mantra:   ""Better safe than covid!""    #Covid19  #socialdistancing #mantra #StaySafeStayHome",stay at home orders,FAVOR,pos
"@WesLeyDoutCold @ElijahSchaffer well what if they are unable to breathe haven’t eaten anything and barely drank anything for the past week due to the virus. can we just take it serious, i’d love everything going back to normal but that won’t happen if we keep spreading this virus. #StayAtHomeSaveLives",stay at home orders,FAVOR,other
"Amitabh ji must have taken al precautions still he is positive ,its scary to even imagine who all daily going out without mask.  #WearAMask #StaySafeStayHome",stay at home orders,FAVOR,neg
@CDCDirector Not my kids. They aren't dying for Trump! #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
@OregonGovBrown Good! Cases are spiking and it's essential that action is taken to stop the spread. #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
What has ANY billionaire ever been asked to sacrifice for the good of the country? I’m asking since we’re being asked to sacrifice our health/lives &amp; the health/lives of our CHILDREN for the good of the market/economy! #GeneralStrike #TeachersStrike #HellNoWeWontGo #SaferAtHome,stay at home orders,FAVOR,neg
"40,000 new cases a day. Shut it down,now. All of it,period. Can we learn from Europe,Italy. Well, I guess the lack of self discipline in this country is the difference? This is war against a virus not each other. Just do it, #ShelterInPlace #COVID19Pandemic #SaferAtHome",stay at home orders,FAVOR,other
"@OCDeptofEd Close the schools! Keep students, teachers and families safe and alive.  #Covid19 spread is much worse now.  #SaferAtHome",stay at home orders,FAVOR,pos
"@VisitLB @LongBeachCity Why are you encouraging people to ""visit"" Long Beach during a pandemic? #COVID9 #StayAtHome #SaferAtHome",stay at home orders,FAVOR,neg
"The top news stories yesterday talked about how many ppl are dying, and the news stories today talk about what ppl are doing to get back outside and back to “normal life.Ik some are eager to get back to “normal,but they forget we’re still in QUARANTINE. #StayAtHomeSaveLives",stay at home orders,FAVOR,other
"With covid19 deaths now at five, I can’t impress it on anyone how important it is for us to continue being vigilant about our health. Please wear a mask, observe personal hygiene and if it is not necessary avoid crowded places.#StaySafeStayHome",stay at home orders,FAVOR,pos
One day we won't have to distance. One day we won't have to wear masks. One day we won't have to stay home. One day COVID-19 won't be a threat any more. When that day comes... is up to you. #WearAMask #SocialDistance #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
"Please don’t grow complacent - Social distance (1.5m), limit your time in enclosed public places, wear a mask, wash your hands, cover coughs and sneezes, get tested when symptomatic and check in on your neighbours and friends 🧼 🏡 😷 🏥  #COVID19Aus #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
"I understand as social creatures we NEED to see each other IRL, but at what cost? How many more could die of #COVID19 if we send our kids to a building w/thousands of other people? #WeAreTPS #SaferAtHome",stay at home orders,FAVOR,neg
Thank you for your help @AUThackeray @OfficeofUT @mybmcwardKW @mybmc. We were able to get the plasma but unfortunately he passed away in the morning. Big thumbs up to the work done by everyone at grassroot level. Covid is real. #StaySafeStayHome,stay at home orders,FAVOR,pos
@AISDSupt A recent Yale study shows that probably half of infections are caused by people who are infected but not yet supporting symptoms. You cannot keep children and teachers safe of this is true. #virtualclassrooms #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
"As our home town of #Melbourne goes into #stage4lockdown , we encourage all to #playbytherules and let's get through this #together. Please #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@GOPLeader Just how long do you think this is going to last?   #SchoolMustClose  #SaferAtHome,stay at home orders,FAVOR,neg
Extremely concerned to hear about the news of Shri #AmitabhBachchan Ji &amp; #AbhishekBachchan testing COVID 19 Positive. My prayers for their speedy &amp; safe recovery. We look forward to seeing them hale and hearty.  Once Again my appeal to everyone - #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,pos
@WHO Make it clear EVERYONE MUST PUT A MASK AND SOCIAL DISTANCING to end this soon before school reopening PLEASE!!!!   #Covid_19 #Covid #coronavaccine #pandemic #Mask #SocialDistancing #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
Victoria has recorded 317 new cases of coronavirus in 24 hours. Are we just not learning? These numbers are becoming more and more scarier #COVID19Vic #melbournelockdown #COVIDIOTS #stayhome #StaySafeStayHome,stay at home orders,FAVOR,neg
"Guys, Covid-19 is real and its in Zimbabwe for real. Stay safe, stay at home, practice social distancing always, sanitize your hands, handles, phones etc.  Don't be a statistic. #StaySafeStayHome",stay at home orders,FAVOR,pos
"@9NewsMelb @andrew_lund The sooner people do the right thing, we can all get back to normality! #COVID19au #DoTheRightThing #victorialockdown #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
2nd physical visit to the office in 4 months. I know not everyone can but where possible employees must work from home. #StaySafeStayHome,stay at home orders,FAVOR,pos
@SusanFarina6 @realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth Where did you get your koolaid? Sad how you now choose to  support a nazi terrorist who allows Russia to kill our soldiers. #TrumpLiedPeopleDied  #StayAtHome #voteBlue #GoJoe #LockdownNow,stay at home orders,FAVOR,neg
@fiktshun @MayorOfLA What are you doing to care? In #Vermont we are ALL doing our part because We 💚 #Vermonters! #StayAtHomeSaveLives,stay at home orders,FAVOR,other
Republicans in 2009: Obamacare will have death panels. If you're old or sick you're screwed.  Republicans in 2020: We gotta open the economy. So if you're old or sick you're screwed.  #COVID19  #ReopenAmerica #ReopenAmericaNow,stay at home orders,FAVOR,neg
I broke quarantine today because my  a/c was broken and I feel so guilty #StayAtHomeSaveLives,stay at home orders,FAVOR,other
@dougducey Your non-action is killing people. You own the numbers we have in Arizona.What is wrong with you? Put the Stay At Home order back. #SaferAtHome,stay at home orders,FAVOR,neg
"Lot of talk about wearing masks, but not nearly enough about STAYING HOME. Know where you don’t have to wear a mask? In your home. #pleasestayhome #SaferAtHome",stay at home orders,FAVOR,pos
We are supplied and are well. #WearAMaskSaveALife #WashYourHands  #StayHome #StaySafeStayHome,stay at home orders,FAVOR,pos
"@Walmart You can't enter a #bar without ID, it's not a right it's a rule! Stop acting like 5 year olds and follow the rules, even if you don't like them. #BeTheExample not the #tantrum #itsNotFair cry babies. It's easy #OrderOnline #StaySafeStayHome",stay at home orders,FAVOR,neg
"Score a point for me!/I am still alive, healthy!/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #score #life #ShelterInPlace #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@jillastark It will only change when people stop moaning and do the right thing #StayHome #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
Freedom must be seen as a privilege and never as a right if one acts badly and dangerously consideration must be given to restrict their freedom #WearAMaskSaveLives #StayAtHomeSaveLives,stay at home orders,FAVOR,other
"Good Evening To Everyone, Stay Home Stay Safe #StaySafeStayHome",stay at home orders,FAVOR,pos
@king_gilly @WCPSS Many dying from face-to-face contact with those carrying COVID-19!. Shouldn't that matter in the decision to have children (of any age) in close proximity? This pandemic continues to surge &amp; too many don't want to wear mask.  Young kids can't be expected to do so!  #SaferAtHome,stay at home orders,FAVOR,neg
@BregmanPs @LindseyBoylan The Trump admin is so short-sighted. The only reason they mention collateral damage in context of health due to the shutdown is only to weigh it against the direct #COVID19 impact purely to bolster #ReopenAmericaNow stance for economic reasons. This isn’t a people focused policy.,stay at home orders,FAVOR,neg
"@Adam_Creighton What absolute rubbish! If people did the right thing instead of being selfish, we would not be in this position. Some people need the big stick before they take any notice. #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
Most Asian restaurants I know in America are still not open for dinners to dine in other than to go but Other restaurants are open to everything. This is how you can tell Asians know how dangerous #coronavirus is.  #StaySafeStayHealthy  #StaySafeStayHome,stay at home orders,FAVOR,pos
"So we’re keeping restaurants open, Arizona? @dougducey #AZCOVID #StayAtHome #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
@ZalaeHS Yeah... Don't travel #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
Our responsibility towards our country is to prevent the further spreading of Coronavirus and maintain our health security.  #We_All_Return_Cautiously  #we_are_all_responsible  #StaySafeStayHome,stay at home orders,FAVOR,pos
"@IsIllinois @GovPritzker Kids have been home schooled since the beginning of time. They don’t NEED to be in a classroom.  The students that don’t check in usually don’t have WiFi. Free WIFI, Laptops &amp; give the parents EBT for meals. #SaferAtHome",stay at home orders,FAVOR,other
@PritiJtweets Thanks for following my sweet friend &amp; Happy Birthday! #WritingCommunity #WearAMask #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
"Please with folded hands🙏🙏🙏, I request @sidharth_shukla  &amp; @ishehnaaz_gill to please stay safe &amp; stay home. Mumbai isn't safe anymore. We fans can wait for your projects next year but can't take chance of your health as you both are precious to us..  Please #StaySafeStayHome",stay at home orders,FAVOR,pos
"#dougducey @dougducey @drcarachrist pander to #trump and extreme right  - ""doctor"" @kelliwardaz @AZGOP @SenMcSallyAZ @RepDLesko @RepDavid instead of protecting #Arizona #publichealth. #Covid19.  #GOP #Republican deaths.  #WearAMask #WearAMaskSaveALife   #StaySafeStayHome",stay at home orders,FAVOR,neg
If the government is not ready to #lockdown this country. You have to lock yourself in your room if you value your life   #JustSaying #Just4Covid_19  #StaySafe  #StayAtHome  #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
"True prevention is not waiting for bad things to happen, it's preventing things from happening in the first place. #selfcare #mentalhealth #quarantine #exercise #mask #peventialhealth #community #washyourhands #cure #publichealth #immunesystem #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
"Spent the evening on a call with @AmantleM talking Work, Love, chickens...how we’re going to survive this pandemic because it’s not going anywhere! This year has really been one of selfdiscovery,we never knew we had the strength to relearn yet here we are. #StayAtHomeSaveLives",stay at home orders,FAVOR,other
"@Montee_la_Gamer You're not just stupid, you're DANGEROUSLY stupid. Idiots like you are why America is currently the most deadly country on Earth. You need psychiatric help. You need to be locked up. You're a threat to public safety. #COVIDIOTS #TrumpVirus #WearADamnMask #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
@colinmcfarlane @Bodicea805 @RandyRainbow He is one of my heroes of the T’Rump era! #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,pos
Just relax and stay at home. Spend less time outside.   #StayHomeStaySafe #StayHomeSaveLives #StaySafeStayHealthy #StaySafeStayHome,stay at home orders,FAVOR,pos
"@MomentsBrasil #Brasil #brasil #Brazil @Brazil @BrazilGovNews take care !  The numbers are looking really bad, out of 49 lakh tests, 23lakh positive cases! :(  #StayHome  #StaySafeStayHome",stay at home orders,FAVOR,pos
"@NPR #Covid-19 doesn't care. It will win all the games, go to all the beaches, parks, stores, churches and is very well-travelled. The virus wants YOU! #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
"@CherokeePhoenix An informed, intelligent decision. Who would volunteer to pied piper our children into an oblivion based on ""need to get economy going?"" This is a gamble, an experiment with our most precious Lives. #StaySafeStayHome",stay at home orders,FAVOR,neg
@robbeckettcomic Am I the only one thinking this was stupid and very risky. You were doing so well Rob by #stayathome #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
Anyone that thinks death is better than economic hardship has never been poor.  Anyone that thinks death is better than economic hardship deserves to become poor.  #Trump  #lifetrumpsmoney #coronavirus  #ReopenAmericaNow,stay at home orders,FAVOR,neg
117 doctors have lost their lives after Fighting for your well being. It takes 6 years to become a doctor According to this At least 702 years of hard work your carelessness blew..Feel ashamed for this and  save the rest..Take some care follow guideline. #StaySafeStayHome,stay at home orders,FAVOR,neg
@marcorubio Do something about it and save FL citizens.  We need a #StayAtHome order yesterday!!    #COVIDIDIOTS #COVID19  #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
I’m sorry dealing with the children you decided to have is a burden for you. #SaferAtHome,stay at home orders,FAVOR,neg
"Though Eid is a time to come together for the celebration, however considering the unprecedented time, let's stay home and connect with extended family and friends through phone and video calls. Let's stop the spread of Corona Virus. #StaySafeStayHome",stay at home orders,FAVOR,pos
How is the cure (economic hardship) worst then death?   How can the American public consciousness be arguing about this.  Money is good but #LifeTrumpsMoney   #coronavirus #lockdown #ReopenAmericaNow,stay at home orders,FAVOR,neg
How is the situation at your end ? #Covid_19  #StaySafe #StayAtHome #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
The push for new lockdowns is on. It's a coordinated campaign.   #Resist #endthelockdown,stay at home orders,FAVOR,pos
Flying abroad......SELFISH ACTS AT THIS TIME.....#StayAtHomeSaveLives,stay at home orders,FAVOR,neg
@taylorswift13 SHE REALLY SAID STF HOME. #StayAtHomeSaveLives,stay at home orders,FAVOR,other
Hard to believe there are still plenty of people who seem to believe that #stage4 in Melbourne is overkill. 6 weeks is nothing compared the the alternative. LET'S GO #StayAtHomeSaveLives,stay at home orders,FAVOR,other
"(3) #NoPantsHalloween can also serve to honor all those who suffered and who were lost during the previous nine months. We can still be mad creative and celebrate together, while promoting where our needed $$ went instead. #Halloween #StayAtHome #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@DineshDSouza I’m sure these protest have nothing to do with the rise in Covid cases!! 6 foot rule must have been cancelled for the protesters!! Lmao #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@RealJamesWoods He got pneumonia. Which is still a real, actual disease that kills people. But we've never shut the country down to stop pneumonia. #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@TomiLahren I agree with you 100% of the time Tomi, but on this virus I agree with you 110%! #OpenTheSchools #OPENAMERICANOW",stay at home orders,AGAINST,pos
@PaigeAlexandraS Anyone who does not/refuses to wear a mask is better and more sensible than anyone who is falling for the Govt. control nonsense.  No idea what you think he could be spoiling for anyone. Only surgeons need masks. #NoMasks #EndCOVIDForAll #endthelockdown,stay at home orders,AGAINST,neg
"@AlexBerenson Excellent reporting! These new ""cases"" are most likely antibody tests, meaning people got the virus &amp; recovered or were asymptomatic. &amp; it means we are WELL ON OUR WAY TO #HERDIMMUNITY  IT'S TIME TO #OPENAMERICANOW",stay at home orders,AGAINST,pos
@LarryOConnor The gym owner is right. Why not close everything if things are that bad? This has to stop. #ReopenAmericaNow,stay at home orders,AGAINST,neg
@davidashleywall It’s more than just tourism: this has real world consequences for people that thought they could go to work on Monday. #endthelockdown,stay at home orders,AGAINST,other
"@DineshDSouza Any chance you can get @realDonaldTrump @WhiteHouse @PressSec @GovRonDeSantis @GregAbbott_TX to understand this &amp; not lock us down again. ""I'll take how to lose a reelection for $1,000, Alex."" #SuppressTheVote #OPENAMERICANOW",stay at home orders,AGAINST,neg
Morning @BorisJohnson. Have you done with totally fucking up our  country yet? Just looking at the share prices for confirmation. #medicaltyranny #endthelockdown,stay at home orders,AGAINST,neg
@MattHancock This isn't rocket science Mr Cock. If less people have died than have for this time of year for the last five years then your virus BS has gone firmly out the window.  #endthelockdown,stay at home orders,AGAINST,neg
@RealMattCouch @seanhannity also fails to mention the low death rate of #COVID19 . #NoMaskMandates #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@BCGovNews We absolutely can do better.  Let's talk about the addictions &amp; overdoses, the jobs and businesses lost, the depression &amp; anxiety, the fiscal irresponsibility, the perverse incentives paying people more to stay home than work...  Do better... #EndTheShutdown",stay at home orders,AGAINST,neg
Heres a thought   Why do we need to be vaccinated against a virus that has a 99.98 % recovery rate 🤔  #nomasks #Covid19UK  #endthelockdown,stay at home orders,AGAINST,neg
I don't see the effectiveness of a lockdown without mass testing. @MoHCCZim are there any plans for mass testing? #StaySafeStayHome,stay at home orders,AGAINST,neg
@charliekirk11 No more shutdowns. Let us make our own choices... #OpenSchools #returntowork #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@TiceRichard @RishiSunak @BorisJohnson That time has come. We are already falling from the cliff edge, but haven’t hit the rocks yet. The greatest act of economic self harm in history. #endthelockdown",stay at home orders,AGAINST,neg
@ChristineBrett8 This is rediculous..what is going on @MattHancock .please do tell us what u plan if there is never a vaccine?? No really please tell us?? #NoMaskOnMe #endthelockdown,stay at home orders,AGAINST,other
@GavinNewsom So is the flu and pneumonia what are their #’s stop the #MediaManipulation #covid19 has treatments. You’re @SpeakerPelosi nephew so stop the #agenda LIES!!! #OPENAMERICANOW,stay at home orders,AGAINST,neg
@Hoosiers1986 I'm not watching anyone that hates American Freedom. #EnoughIsEnough #RightToAssemble #RightToWorship #BringBackTheConstitution #OPENAMERICANOW,stay at home orders,AGAINST,neg
@Jayesco78 YES! I’m prepared for civil war against these nazi democrats #civilwar #banmasks #OPENAMERICANOW,stay at home orders,AGAINST,neg
Why is it so controversial to keep our economy open and running while protecting our most vulnerable?! 🤔  #EndTheNightmare #OpenOurSchools #OPENAMERICANOW,stay at home orders,AGAINST,neg
@realDonaldTrump we the taxpayers are tired of paying $600 extra to people that didn’t make that much. Enough is enough. #OPENAMERICANOW,stay at home orders,AGAINST,neg
@DC_Draino What happened to the America that had the Boston Tea Party because they didn't want to pay taxes? We have to stop being so weak and letting the government control us like this. #ReopenAmericaNow,stay at home orders,AGAINST,neg
@Karen16903 Data is all flawed!!!🤬 Nothing should be closed anymore #OPENAMERICANOW,stay at home orders,AGAINST,neg
Some meat and a couple of odds and ends for the weekend. Nothing elaborate. R1000. Will be going again on Sunday.   How the flying fuck does @GovernmentZA and @CyrilRamaphosa expect people to eat on R350 p/m. The #ANCHatesSouthAfricans   #ANCMustFall  #endthelockdown,stay at home orders,AGAINST,neg
@Timcast Why are we still listening to the experts....  #OPENAMERICANOW,stay at home orders,AGAINST,neg
The worst pandemic that's affecting society right now is stupidity.  #Plandemic #ArrestBillGates #endthelockdown,stay at home orders,AGAINST,neg
@andrewbostom The problem is the liberal media #FakeNewsMedia and @Democrats don’t want the truth or real data - wake up Americans and yell  We are mad as hell and won’t take it anymore! @GovInslee @washdems @POTUS #NoMasks #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@Ljubica1 @NeilClark66 @CllrBSilvester So will you accept any and every law that is imposed on us just because he is the PM?   No matter how stupid, how pointless or how dangerous? Do you really think the title PM gives him total power over our ever move ? #notmypm #NoMasks #endthelockdown",stay at home orders,AGAINST,neg
"@nypost What about drinking while driving?  The smart #WuhanCoronavirus is not infectious around cars.  The government asked for #15DaysToStopTheSpread, which is going into its fourth month.  The government has had seven months to isolate this thing. #Fail #ReopenAmerica #EndTheShutdown",stay at home orders,AGAINST,neg
@thehill Why do #FakeNews keep reporting how many cases without mentioning how many of those were sick and symptomatic   Who cares if virus is spreading if no one getting sick #CorvidImmunity ?  #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@LordBrexit The Govt. is insane.  Ignore everything they say and do and resume a normal life. I for one will not be staying in no matter what any Govt. idiots say. I fell for a month of the last lockdown, never again will my life be rulled by these criminals. #NoMaskOnMe #endthelockdown",stay at home orders,AGAINST,neg
"@PressSec @GreatAmericaPAC @realDonaldTrump Please open everything back up! This is getting ridiculous, we want to work and herd immunity can happen, we have to stop living in FEAR and being dictated by the corrupt media and people abusing their power #OPENAMERICANOW",stay at home orders,AGAINST,neg
BBC cant contain their excitement   the glee is written all over their faces on the news tonight announcing regional lockdowns  so much FEAR for them to spread   #nomasks  #COVID19   #endthelockdown,stay at home orders,AGAINST,neg
@rwillingham @georgiecrozier The elimination ship sailed in March. Opportunity has been lost. Harsher lockdowns are not viable and useless. Destroying economy and mental health. We must adapt to carry on our normal lives with the virus. #endthelockdown,stay at home orders,AGAINST,other
@RoseDC11 @meldu5 Trump needs to get rid of Fauci #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@DianneInIndiana @no_silenced He's giving every Californian the 'big one' right now by forcing ANOTHER shutdown, like the first one worked so good. #insanity #OPENAMERICANOW",stay at home orders,AGAINST,neg
"Work from home is so frustrating...First day at home after 7 days #lockdown in Raipur..Still 6 more days to go..Didn't realise it when was posted as SSP Raipur, Lockdown was more busy then...My sympathies 😷😬 #StayAtHomeSaveLives",stay at home orders,AGAINST,neg
"@DanielAndrewsMP To keep businesses running, ignore the virus and #endthelockdown",stay at home orders,AGAINST,other
Open bars! Open sports! Open schools! I’m a high school teacher &amp; we could talk about opening schools if wehave some of these measures in place. But since we don’t/ can’t/ won’t I believe that my students &amp; colleagues are #SaferAtHome,stay at home orders,AGAINST,other
